error, error_dot, error_int, stamp, 
0.03505897228918359, -0.03821601239317141, -0.013856295477219005, 120081000000, 
0.03615596014948741, -0.00845658683694723, 0.014616564094785314, 120183000000, 
0.0344720682968786, -0.004669444178462067, 0.010833745750522757, 120251000000, 
0.0332700412557278, -0.012182564771451026, 0.01006970733706267, 120353000000, 
0.031605885290215296, -0.009366611132886614, 0.011598279055141502, 120455000000, 
0.029901594547559807, -0.011007995778326778, 0.011247577368711084, 120557000000, 
0.02824901423026077, -0.010970166862596489, 0.010709905046203673, 120659000000, 
0.02325980302482633, -0.02170520105468456, 0.00994747100770412, 120761000000, 
0.012797688958317455, -0.0504945270324945, 0.008555351051480215, 120863000000, 
-0.004023279394526791, -0.08916040006324549, 0.006132567852917754, 120965000000, 
-0.02881968907055449, -0.1360045033623266, 0.002139520566885983, 121067000000, 
-0.06417445880302014, -0.19657248172710248, -0.004145275599377119, 121169000000, 
-0.11165013340910146, -0.27068772659655876, -0.013319151276884208, 121271000000, 
-0.16843270022519763, -0.340713207262018, -0.02564281774136323, 121373000000, 
0.30589393391064706, 1.3645230958161718, -0.004568447236611412, 121475000000, 
0.3002153682323213, 1.5315296354820882, 0.017805936659984138, 121577000000, 
0.2947267933959396, -0.03649392325067798, 0.0422112218095134, 121679000000, 
0.28967502289266694, -0.03444557300540643, 0.06950133243803365, 121781000000, 
0.2872603516118189, -0.028345677857989304, 0.08374038330245899, 121849000000, 
0.283884784774149, -0.02286788810111746, 0.08249319818472409, 121951000000, 
0.2820992767609818, -0.01686625768247422, 0.09775994360161781, 122053000000, 
0.28218605353351317, -0.005551409283123705, 0.09690717329097281, 122155000000, 
0.28198682419442944, -0.0003674920475566854, 0.09638437577949266, 122257000000, 
0.28026696142892066, -0.006271542825465728, 0.09590882524705559, 122359000000, 
0.27892798499131705, -0.00999620654611894, 0.09557176286182302, 122461000000, 
0.27683589777376405, -0.011212626324041202, 0.0952138530906922, 122563000000, 
0.27242720983643054, -0.021244363251263096, 0.09455025171929059, 122665000000, 
0.264958494999738, -0.03881504174518316, 0.09339232533405158, 122767000000, 
0.25297545197999766, -0.06356783613213361, 0.0915365026915248, 122869000000, 
0.23270852942305364, -0.10539204436824955, 0.0883935797128829, 122971000000, 
0.6329687342943209, 1.241808112138311, 0.11261061259628075, 123073000000, 
0.6446776305222124, 1.346304251958035, 0.13792364120291392, 123175000000, 
0.6595133312426444, 0.08674704885073059, 0.16475337006743154, 123277000000, 
0.6781833124449594, 0.10949569255799692, 0.19366750457904894, 123379000000, 
0.6905651987388266, 0.12170853151345014, 0.1873347984104346, 123447000000, 
0.6990036537252322, 0.08827217133073971, 0.19107677717818622, 123549000000, 
0.7110493490006047, 0.06694166752215058, 0.23380540947035416, 123651000000, 
0.718579044978256, 0.06397186683994695, 0.23782187800437574, 123753000000, 
0.7197708781149275, 0.02850172913177379, 0.24064983246993354, 123855000000, 
0.7226841477623258, 0.013415368575391622, 0.2428339210035315, 123957000000, 
0.7127275068532297, -0.02301755314280307, 0.24376714301623537, 124059000000, 
0.6973581573630111, -0.08276467450756443, 0.24283614198487893, 124161000000, 
0.678105501421456, -0.11314380860056779, 0.24008394102301656, 124263000000, 
0.6534073491728719, -0.14363009212463787, 0.23557122105495681, 124365000000, 
0.6210923113849023, -0.18631761449854153, 0.228662976181292, 124467000000, 
0.5776187252031081, -0.24767524173125435, 0.2194755790290837, 124569000000, 
0.5170290991770204, -0.3400758568885028, 0.20721320307243635, 124671000000, 
0.4288517980417139, -0.4861664286320071, 0.1902639512426139, 124773000000, 
0.46632013607207157, -0.16571556570244736, 0.17754202075175946, 124875000000, 
0.41059252334667207, -0.05967083233673809, 0.16322803516515985, 124977000000, 
0.36997668769009295, -0.3812136150662358, 0.12425698051189568, 125045000000, 
0.29998209411884225, -0.4278377354775143, 0.11195765022526558, 125147000000, 
0.2183306776954893, -0.4955751960607963, 0.12003374408677542, 125249000000, 
0.12164680682542639, -0.582795056514431, 0.09659595769800355, 125351000000, 
0.009686992241678016, -0.6818421093261806, 0.06933438158286395, 125453000000, 
-0.12502176753850724, -0.8061064521697178, 0.035674486627319146, 125555000000, 
-0.274354473513836, -0.9282400841683467, -0.003380399971702969, 125657000000, 
-0.42320102197531817, -0.9744420079634345, -0.04700455554931787, 125759000000, 
0.0047195497828721455, 0.9120066120807456, -0.05495560902821156, 125861000000, 
-0.06158380719640488, 1.1817556038526578, -0.059802023390001194, 125963000000, 
-0.12835653997467755, -0.43488918221421474, -0.060028787915660776, 126065000000, 
-0.1955686571823927, -0.4378589868823131, -0.05467135240512263, 126167000000, 
-0.2663164083740559, -0.4508492431352234, -0.0440031986802368, 126269000000, 
-0.3475805881419671, -0.49677101620775943, -0.06795960805912586, 126371000000, 
-0.4298317351125528, -0.5343638128709048, -0.09300046715742391, 126473000000, 
-0.5116070418047676, -0.5360341622967337, -0.11906150128187003, 126575000000, 
-0.5627430286349308, -0.5179061664622862, -0.12002446545053552, 126643000000, 
-0.6415103169554106, -0.5080760410644596, -0.14128545360347894, 126745000000, 
-0.20793469279422683, 1.1595043654924966, -0.1600466234405284, 126847000000, 
-0.25187265840680473, 1.2733256815313918, -0.14794540622453753, 126949000000, 
-0.29563509493260615, -0.28660262136725273, -0.13325931383723055, 127051000000, 
-0.34118077049038387, -0.29185657543653315, -0.11819308028340136, 127153000000, 
-0.3975415987593611, -0.333027790283513, -0.10160320744607, 127255000000, 
-0.4556730333211292, -0.3741577216691024, -0.11844941460189937, 127357000000, 
-0.515735041117491, -0.38625307960173166, -0.13639205662622603, 127459000000, 
-0.5760667650138409, -0.393443567623241, -0.15546141019175, 127561000000, 
-0.6341956033526988, -0.3871260203764959, -0.1753864188263874, 127663000000, 
-0.22150992368785288, 1.1586824879934248, -0.16341626492152486, 127765000000, 
-0.2520447085473553, 1.2488591333507957, -0.14956953883690824, 127867000000, 
-0.2824597611539456, -0.19918247537938802, -0.13370681979938714, 127969000000, 
-0.3109817256966299, -0.19260463120677984, -0.11568103712581677, 128071000000, 
-0.3445540808225917, -0.20292261329622907, -0.09598541359376953, 128173000000, 
-0.3735929375502982, -0.2520609157435345, -0.08860588211367983, 128241000000, 
-0.4180841039195963, -0.28774330542763993, -0.09801478118477348, 128343000000, 
-0.4638643115609711, -0.2950044902309571, -0.12995324684940593, 128445000000, 
