error, error_dot, error_int, stamp, 
4.515162611105375, 1.2980243459602275e-07, 0.3070310570115584, 92405000000, 
4.515162614934539, 1.4286255838455601e-07, 0.40937474295007464, 92439000000, 
4.513596854904722, -0.0076752567229892875, 0.7675244074918726, 92507000000, 
4.511512303709891, -0.014487553070446949, 1.2790004958176346, 92609000000, 
4.510986470669972, -0.008530667433822138, 1.5345166181620657, 92711000000, 
4.510462252823348, -0.0034315388449124083, 1.534196993798888, 92813000000, 
4.5099400829661995, -0.0034195676593880534, 1.5338418616250409, 92915000000, 
4.509419515349219, -0.0034076388043426903, 1.5335578025352665, 93017000000, 
4.5088981920673055, -0.00340487221860804, 1.5333800429435709, 93119000000, 
4.508375538309571, -0.003411689672050774, 1.5332024995430638, 93221000000, 
4.507852644292389, -0.003416822793844771, 1.5330250461629584, 93323000000, 
4.507330753372017, -0.0034143298612886695, 1.5328476117505538, 93425000000, 
4.506810649582274, -0.0042550542646616046, 1.2772251740653349, 93493000000, 
4.506290622959204, -0.0042489617898174474, 1.2770774118158759, 93595000000, 
4.505770437991301, -0.0033993842842251465, 1.5323157473574085, 93697000000, 
4.505249382378475, -0.003402746995847738, 1.532138725547262, 93799000000, 
4.504728350633511, -0.0034055142411448442, 1.5319617621610435, 93901000000, 
4.503170151367545, -0.006794872584737453, 1.5317142082824422, 94003000000, 
4.500061425896345, -0.01525138802995211, 1.5312906228821677, 94105000000, 
4.495413579312273, -0.025348274690431823, 1.530586356491994, 94207000000, 
4.489245803535618, -0.03534517111348829, 1.5294981131306795, 94309000000, 
4.48164356041503, -0.045000061755695896, 1.527928347395823, 94411000000, 
4.473682252754673, -0.050861277061910536, 1.5259231702901477, 94513000000, 
4.467260642774223, -0.04700299882616744, 1.5236927170378434, 94615000000, 
4.462364268440121, -0.036986876844942985, 1.521445363898537, 94717000000, 
4.458990177864327, -0.027027663104235013, 1.5193879813528892, 94819000000, 
4.457139164746581, -0.017075502266471355, 1.5177216824474347, 94921000000, 
4.456633021692796, -0.007703124743564579, 1.5165623347352268, 95023000000, 
4.456127439049903, -0.003306293126398551, 1.5158052768819734, 95125000000, 
4.4556197843989755, -0.004140734049947885, 1.262788876639313, 95193000000, 
4.455110362417473, -0.004153280908146621, 1.2625690204306579, 95295000000, 
4.454598695842825, -0.003336890706374423, 1.5149100726313343, 95397000000, 
4.454086398298581, -0.0033462879702361877, 1.5147369022405273, 95499000000, 
4.452562325137212, -0.006654806227494262, 1.5144944744944644, 95601000000, 
4.449524971712972, -0.014906622828788622, 1.514080027231816, 95703000000, 
4.444984114544984, -0.02476539409224752, 1.5133914423764867, 95805000000, 
4.438958646324227, -0.03453047512661519, 1.5123279190092223, 95907000000, 
4.4315946510475275, -0.04375641665835461, 1.5107984801961503, 96009000000, 
4.423341128016974, -0.05103764152697312, 1.5088114387919742, 96111000000, 
4.414747828754087, -0.055054974815165324, 1.5064465930707702, 96213000000, 
4.405888612158238, -0.05703436555142403, 1.5037880989084713, 96315000000, 
4.396753633111284, -0.058804560924193255, 1.5009181580099915, 96417000000, 
4.387791978862183, -0.05913932449691046, 1.4979395763013876, 96519000000, 
4.3802440138003975, -0.05395300428394195, 1.4950089725346605, 96621000000, 
4.376053712384439, -0.045207245704978055, 1.2436481438512705, 96689000000, 
4.3711977203627495, -0.03640994818832429, 1.2416823266495265, 96791000000, 
4.368130309123889, -0.025893474707680355, 1.4880724059482884, 96893000000, 
4.366351755734206, -0.01583648571419509, 1.4866144707755864, 96995000000, 
4.365382608831958, -0.008979412718730024, 1.4856038952377322, 97097000000, 
4.363136225472713, -0.010508268828406735, 1.484725506127735, 97199000000, 
4.358638818827128, -0.022038529427548106, 1.4838715008233125, 97301000000, 
4.354890514238284, -0.026946768739964665, 1.4829711947710915, 97403000000, 
4.3503948125111265, -0.026941197111115745, 1.481886122631922, 97505000000, 
4.3436843299571235, -0.03662151725869479, 1.4804106396684333, 97607000000, 
4.3353055491598, -0.04931131814158892, 1.4785181536791552, 97709000000, 
4.325379999664074, -0.05981807285310279, 1.4762565539760677, 97811000000, 
4.313433098116563, -0.07147859818051484, 1.4734374496797906, 97913000000, 
4.2999910014603735, -0.0829705823650345, 1.4700099905283392, 98015000000, 
4.285435867276768, -0.09149421843070078, 1.466049095066075, 98117000000, 
4.2702432305494575, -0.09721493761737243, 1.461624857400572, 98219000000, 
4.259974735582381, -0.09998489927426467, 1.2143144162025141, 98287000000, 
4.2431682636773305, -0.10525887044335018, 1.2103327422509575, 98389000000, 
4.22917693373962, -0.10064641125085527, 1.4475839340961376, 98491000000, 
4.218038366025321, -0.08212384853597826, 1.4430009040110394, 98593000000, 
4.209991504147299, -0.0626974823278466, 1.4389037866156926, 98695000000, 
4.2006688143846205, -0.05676324065588445, 1.4348709839742448, 98797000000, 
4.187810602871952, -0.07248660547498838, 1.4311066630394789, 98899000000, 
4.171556379706436, -0.09513867541890386, 1.4271884653652227, 99001000000, 
4.153172444992796, -0.11319659437632727, 1.4227775827350106, 99103000000, 
4.135076331293354, -0.11921584448719481, 1.4176833509809428, 99205000000, 
4.116242771960635, -0.12068520598745532, 1.4119423800961117, 99307000000, 
4.09768101520158, -0.1222069153325953, 1.4058135681345265, 99409000000, 
4.079470428462729, -0.12017105718269838, 1.3995517234499544, 99511000000, 
4.061727217148838, -0.11749607206778508, 1.393333447956565, 99613000000, 
4.043837387636541, -0.11644784583721428, 1.3871291997879016, 99715000000, 
4.025919177399587, -0.11701973774265129, 1.3809871953577504, 99817000000, 
4.0144189358652005, -0.11492997561612421, 1.1461044783023973, 99885000000, 
3.9963825288389647, -0.11531623963338215, 1.141396163990384, 99987000000, 
3.9780601572424406, -0.11881953798287563, 1.3639860367148258, 100089000000, 
3.9594532804325, -0.12068381832177942, 1.3582479174249507, 100191000000, 
3.9393165265310204, -0.12661317225954305, 1.3523589371658884, 100293000000, 
3.918993218873511, -0.13222242339539023, 1.3458699884104535, 100395000000, 
3.899943382639359, -0.12867040487471104, 1.33931212646888, 100497000000, 
3.880986600735213, -0.12420463443888119, 1.332711124626389, 100599000000, 
3.861834483217708, -0.12453888699885864, 1.326073046415783, 100701000000, 
3.8430261303287483, -0.12405382485772838, 1.3195252994740283, 100803000000, 
3.824081753216699, -0.12337493464382093, 1.3130713198093653, 100905000000, 
3.8058391731762913, -0.12152600376619939, 1.3066722335658767, 101007000000, 
3.7875183449665295, -0.11948826225545539, 1.3003163921736063, 101109000000, 
3.769707303243914, -0.11807800631495875, 1.2940517439353882, 101211000000, 
3.752157725548196, -0.11555757979847499, 1.2878726924103105, 101313000000, 
3.7414975542898365, -0.10960730255966389, 1.0685474724027366, 101381000000, 
3.7248215186061437, -0.10675259010206606, 1.063956471977095, 101483000000, 
3.7086875415932163, -0.10722226371444511, 1.2713872717431285, 101585000000, 
3.6933245372852355, -0.1029313115062362, 1.2661932436579386, 101687000000, 
3.678767366584149, -0.09777834970283468, 1.2612026992483834, 101789000000, 
3.663224554368925, -0.09836595724284458, 1.2558801352537614, 101891000000, 
3.6480657326400987, -0.10033213707205961, 1.2506607418080704, 101993000000, 
3.633337433378597, -0.09767033003375157, 1.2455369344494762, 102095000000, 
3.6191334326314073, -0.09455000002840329, 1.2404919393330158, 102197000000, 
3.6054536030716213, -0.09112362845416903, 1.235506603414164, 102299000000, 
3.592546434422207, -0.08688561506274572, 1.2307004912577872, 102401000000, 
3.57971634962961, -0.08410867137912181, 1.2260527332130737, 102503000000, 
3.5669522670703424, -0.08364106977733565, 1.2215385419041125, 102605000000, 
3.5542894206965308, -0.08309453899699117, 1.217129149092541, 102707000000, 
3.5420109616085753, -0.08150753418878136, 1.2128150494730539, 102809000000, 
3.5288770677420596, -0.08304690507997123, 1.2084855325388038, 102911000000, 
3.5201972969056086, -0.08546911804311193, 1.003698530794643, 102979000000, 
3.506431015286752, -0.08753574468474874, 1.000268993193573, 103081000000, 
3.492294474724977, -0.0911856934007571, 1.1961071355062218, 103183000000, 
3.477393950310447, -0.09489236920361106, 1.1917131787379494, 103285000000, 
3.4619709558606355, -0.09909646687693259, 1.1871635631300124, 103387000000, 
3.444625874229776, -0.10708521594990524, 1.1820247063880558, 103489000000, 
3.426553272584908, -0.11574406299257307, 1.1765930198843304, 103591000000, 
3.4078090612648215, -0.12031638223841316, 1.1708480117690396, 103693000000, 
3.3884752013379065, -0.12443814133007088, 1.164801536838907, 103795000000, 
3.368671877009529, -0.12789929495193644, 1.1584571994770319, 103897000000, 
3.348497368059538, -0.13064651398159627, 1.1519204610574556, 103999000000, 
3.3282790494991388, -0.1320027042823209, 1.1452378138876234, 104101000000, 
3.3082309004459245, -0.13158976344318143, 1.1384664989519384, 104203000000, 
3.288576151092596, -0.12974803400830923, 1.1316733635352572, 104305000000, 
3.270810852672216, -0.12228773782257697, 1.1250188138803199, 104407000000, 
3.253697118585137, -0.11398376636424527, 1.1185723969160608, 104509000000, 
3.2424734924391454, -0.11094501080413854, 0.9272813491966511, 104577000000, 
3.225737779180876, -0.10970964861848713, 0.9226067389916316, 104679000000, 
3.2096550425919097, -0.10724983610207746, 1.1017614514119112, 104781000000, 
3.1943698522364867, -0.10250956517774239, 1.0965634633822816, 104883000000, 
3.179815222921783, -0.09751575055597006, 1.0915394944771735, 104985000000, 
3.1647945650885494, -0.0966512651893377, 1.0862573274173328, 105087000000, 
3.1503573702386873, -0.09626749242841677, 1.081131459609264, 105189000000, 
3.1363365775681404, -0.09299995921702275, 1.076145803987648, 105291000000, 
3.1226005475449923, -0.0907085708944283, 1.0712654912686264, 105393000000, 
3.108988471907406, -0.0893728943161252, 1.0664492721996486, 105495000000, 
3.0954208122518785, -0.08882266435658104, 1.061731857006755, 105597000000, 
3.081685242594214, -0.08922623958559572, 1.0570621523269308, 105699000000, 
3.0674916559151493, -0.09127175273440918, 1.0523806976545274, 105801000000, 
3.0526520090702993, -0.0948798481173677, 1.0476241970382483, 105903000000, 
3.037028932620083, -0.09955138331720932, 1.0427309483667104, 106005000000, 
3.020722819759483, -0.1043437559177001, 1.0376514848772276, 106107000000, 
3.0096894626835535, -0.1073730342303741, 0.8606298098694188, 106175000000, 
2.993900622785705, -0.10568259971157869, 0.8564596513254169, 106277000000, 
2.9775562682915635, -0.1050104391895099, 1.0226450712175463, 106379000000, 
2.9608722320950687, -0.10793591728966052, 1.0174664155818451, 106481000000, 
2.943840046320603, -0.11018373193124302, 1.0122383869880014, 106583000000, 
2.924940783863731, -0.1174230334357436, 1.0064754768282536, 106685000000, 
2.905530716638807, -0.12519388784900656, 1.0004663232102644, 106787000000, 
2.8857520342661043, -0.12806780914257146, 0.9942236352965333, 106889000000, 
2.865766715465105, -0.1299477162539279, 0.9877564601656957, 106991000000, 
2.845583148206622, -0.13127086947543207, 0.981074991093945, 107093000000, 
2.8252383471599836, -0.13244564805595305, 0.9742952253980901, 107195000000, 
2.8047792260563016, -0.13334615081804077, 0.9674441240384797, 107297000000, 
2.784264858587607, -0.13390028945221075, 0.9605429960923421, 107399000000, 
2.763821947870929, -0.13384731433128316, 0.9536107518959379, 107501000000, 
2.743408087632357, -0.13351885933088267, 0.9466628477768879, 107603000000, 
2.723090833053638, -0.1331082183571597, 0.9397168168176565, 107705000000, 
2.709676006297925, -0.132155211478068, 0.7777081648950723, 107773000000, 
2.6897712036992734, -0.13080732919026586, 0.7723535244514002, 107875000000, 
2.6700659015531536, -0.1294447867476184, 0.9204488181920714, 107977000000, 
2.6505465768683365, -0.12818505500306163, 0.9141342354601181, 108079000000, 
2.634490080020741, -0.11626085468108645, 0.9081093842538811, 108181000000, 
2.62832364189562, -0.07262397049907297, 0.9025774234745245, 108283000000, 
2.6281020161508235, -0.02087602571868509, 0.8983839187212297, 108385000000, 
2.6281096080416186, -0.000699457039220714, 0.8955308907624455, 108487000000, 
2.6281180869452956, 5.2518936183262674e-05, 0.8940057534476786, 108589000000, 
2.628121241660945, 3.801836381223982e-05, 0.8935726724392126, 108691000000, 
2.6281185909920524, 1.6472116234555506e-06, 0.8935587289777699, 108793000000, 
2.6281127416258614, -2.777789243069151e-05, 0.8935594583100724, 108895000000, 
2.628111178179824, -2.422487656369643e-05, 0.8935595650794704, 108997000000, 
2.628116483656045, 1.2228856808809198e-05, 0.8935594560558013, 109099000000, 
2.6281226481852737, 3.7483677940771893e-05, 0.8935595516994557, 109201000000, 
2.628124284764646, 2.816796825999049e-05, 0.74463328239666, 109269000000, 
2.6281223317966673, 1.6401996072155707e-06, 0.7446338258396725, 109371000000, 
2.628119006676766, -1.7248653202907005e-05, 0.8935611233453989, 109473000000, 
2.6281186303676676, -1.2096173201788355e-05, 0.8935612693217893, 109575000000, 
2.628121666569166, 8.692458822451396e-06, 0.893561202571894, 109677000000, 
2.6270384032436076, -0.003530154000195993, 0.8934873626284634, 109779000000, 
2.6259402360934345, -0.007128857763827687, 0.8933389801206436, 109881000000, 
2.624839157383794, -0.007187077973246599, 0.8931159503687214, 109983000000, 
