error, error_dot, error_int, stamp, 
4.516585058538747, -3.805174040784479e-08, 0.30712778398551216, 147400000000, 
4.516585066025882, 1.0934546514427963e-07, 0.4095037121487655, 147434000000, 
4.514997973608099, -0.0077797913897725834, 0.7677654993258237, 147502000000, 
4.511828721192409, -0.01813689883125391, 1.2793396395401408, 147604000000, 
4.507089617810349, -0.025844299992646914, 1.5345618777279326, 147706000000, 
4.500799795225015, -0.03604224172350951, 1.533488479822599, 147808000000, 
4.493045529914105, -0.04589571207922951, 1.5318877913669984, 147910000000, 
4.484412123607277, -0.05355448241090929, 1.5298079535669424, 148012000000, 
4.475816507014402, -0.056303996404258046, 1.5273591230028378, 148114000000, 
4.467257723199101, -0.0560601320528644, 1.524650554169273, 148216000000, 
4.461745939672078, -0.05498842845044016, 1.2683290766597277, 148284000000, 
4.453250498239206, -0.054781427200672195, 1.2660740248648168, 148386000000, 
4.444790131084533, -0.05541113917498575, 1.5165945343462335, 148488000000, 
4.43788963838044, -0.05019888842733917, 1.5140155072791244, 148590000000, 
4.432513989764163, -0.040118108890096676, 1.5116529334055484, 148692000000, 
4.426624520787188, -0.03681410978187035, 1.509264676921376, 148794000000, 
4.419313055578289, -0.04314030779697344, 1.5069569308204336, 148896000000, 
4.410980715026667, -0.05112354823699761, 1.5046578905284986, 148998000000, 
4.40210617357547, -0.05623164053208842, 1.5022246149217606, 149100000000, 
4.392898312083943, -0.05909282007425929, 1.4995307488395058, 149202000000, 
4.383352118722386, -0.06128776095779162, 1.4965882254990992, 149304000000, 
4.372882727153246, -0.06541040827025343, 1.4934309631661962, 149406000000, 
4.361832565796349, -0.07032533635959812, 1.4900888890185346, 149508000000, 
4.3494124894459505, -0.07670012322645518, 1.486505718497727, 149610000000, 
4.335261543522866, -0.08683340612249406, 1.482586418235574, 149712000000, 
4.320191597068927, -0.09549311234321377, 1.4782915027631387, 149814000000, 
4.310019885304784, -0.0991095232031169, 1.228347357931203, 149882000000, 
4.293482824920782, -0.10390401317064175, 1.2244742059482543, 149984000000, 
4.275959387489996, -0.1113088163881955, 1.4643742362049, 150086000000, 
4.25809479022433, -0.11564717221062788, 1.4591268969805995, 150188000000, 
4.23805093696516, -0.12388382524456187, 1.4535413320935435, 150290000000, 
4.21763344073427, -0.13222663232045925, 1.4472590538627483, 150392000000, 
4.196852147137893, -0.13463656806296476, 1.4406881677735122, 150494000000, 
4.180228451654143, -0.12223852640564277, 1.434178464136674, 150596000000, 
4.162390370597193, -0.11262018477352809, 1.4276705636020288, 150698000000, 
4.142641547937398, -0.12283301868217357, 1.4211827251481408, 150800000000, 
4.123318112772782, -0.1276871170732405, 1.4147692828467595, 150902000000, 
4.103288035588548, -0.12860624950604496, 1.4084069232614043, 151004000000, 
4.0835090511602825, -0.1300949725898663, 1.401830004027822, 151106000000, 
4.064089934278012, -0.12809837029586865, 1.3951455743581176, 151208000000, 
4.044760025228129, -0.12663080369984792, 1.3884896308138872, 151310000000, 
4.032345806959415, -0.12402364853906593, 1.151919595015482, 151378000000, 
4.013527854650873, -0.12235058729285435, 1.1468331847623467, 151480000000, 
3.9945319207024896, -0.12357479168929904, 1.3701493768436863, 151582000000, 
3.975451414101025, -0.12443281225440357, 1.3641219574716512, 151684000000, 
3.9562578499922245, -0.12507866245184682, 1.3581038095556095, 151786000000, 
3.935919503366476, -0.12918925076650103, 1.3515468209112897, 151888000000, 
3.915572596699824, -0.13295834409281274, 1.3448858633706184, 151990000000, 
3.8952611736627563, -0.13287035850888732, 1.3381354525719167, 152092000000, 
3.8751379405200614, -0.13213939928026922, 1.3313141363684113, 152194000000, 
3.8552074347368586, -0.13089457165326046, 1.3244427081310461, 152296000000, 
3.835536146660523, -0.12941762699195533, 1.3176166398750413, 152398000000, 
3.817747295585986, -0.12241875539500795, 1.3109645193993005, 152500000000, 
3.7998743086449274, -0.11654195429933252, 1.3044782125780883, 152602000000, 
3.7825078470623974, -0.11516159648231612, 1.2981793662229668, 152704000000, 
3.7654017947585112, -0.11265527413861487, 1.2920725827044395, 152806000000, 
3.749206763902352, -0.10882706915047491, 1.2862021846768839, 152908000000, 
3.7387297182779577, -0.10428300422467529, 1.0673574911832815, 152976000000, 
3.722894189959888, -0.10310815932895843, 1.062995284457796, 153078000000, 
3.7075852137102685, -0.10177942669179492, 1.2704996022814103, 153180000000, 
3.6928657623129806, -0.0981321164931614, 1.2655671520751144, 153282000000, 
3.6782137600236764, -0.09598514276664089, 1.2607396278113643, 153384000000, 
3.6628855857151965, -0.09797443332609174, 1.2555822267970964, 153486000000, 
3.647908861830591, -0.09903561501008284, 1.2504832244843043, 153588000000, 
3.6332661430408604, -0.09679556429521614, 1.2454295276787846, 153690000000, 
3.6190745402253426, -0.09422980916747863, 1.2404117245768251, 153792000000, 
3.6053226770414533, -0.09131851633793175, 1.235455130934034, 153894000000, 
3.591577059203264, -0.08986104909175979, 1.2306061511312227, 153996000000, 
3.5778797011741834, -0.0896829276708165, 1.225844168206587, 154098000000, 
3.5642513653419647, -0.08929965314150116, 1.221151163323062, 154200000000, 
3.550712924187893, -0.08878031694866086, 1.2165025734325154, 154302000000, 
3.538265342500356, -0.08492164327323094, 1.2119426746837207, 154404000000, 
3.52534812280872, -0.08289150777507649, 1.2074391070088917, 154506000000, 
3.5168917789813787, -0.08366580206747672, 1.002743273583151, 154574000000, 
3.5035283537007227, -0.08512399026688768, 0.9993023029234807, 154676000000, 
3.4899123273104298, -0.08816814271551947, 1.1950283229205092, 154778000000, 
3.475764983276737, -0.09072996870583487, 1.190778298493303, 154880000000, 
3.4612930419885, -0.09352707621545618, 1.1864225529975283, 154982000000, 
3.445195201260744, -0.09990124841827826, 1.1815471857125253, 155084000000, 
3.4286928040062294, -0.10653672543225734, 1.1764583683332992, 155186000000, 
3.4118492441903805, -0.10897371591622086, 1.1711500786811362, 155288000000, 
3.3947406012029626, -0.11095491112178701, 1.1656404207001194, 155390000000, 
3.3774685402291063, -0.11235524170351059, 1.1599403545804807, 155492000000, 
3.36008730835732, -0.11324605505111911, 1.1541530178630477, 155594000000, 
3.3428094793009833, -0.11326490499386599, 1.148312951783091, 155696000000, 
3.325710001901988, -0.1123441387429161, 1.1424554833074805, 155798000000, 
3.309031940584856, -0.11038411345139683, 1.1366272943854492, 155900000000, 
3.2926682709665953, -0.10797951286075991, 1.1308608760755983, 156002000000, 
3.281997974707148, -0.10578141832493981, 0.9379590011561555, 156070000000, 
3.266387923100085, -0.10331861436677715, 0.9336284463047713, 156172000000, 
3.2519348783154083, -0.09824541304490082, 1.1153374271618381, 156274000000, 
3.238112201086681, -0.09240432030524186, 1.1105148848759623, 156376000000, 
3.2247829451025276, -0.08873180788523098, 1.1058986827172057, 156478000000, 
3.2119648071352245, -0.0854489998413618, 1.1011364273223148, 156580000000, 
3.198356251740612, -0.08636174301279648, 1.0965102736698706, 156682000000, 
3.1850260324067174, -0.08803521153106875, 1.0919604721480798, 156784000000, 
3.171861752411514, -0.08658333114084343, 1.0874554416381683, 156886000000, 
3.158769557834964, -0.08580547245671082, 1.082966531303974, 156988000000, 
3.1456221399584763, -0.08575036749358667, 1.078455229935955, 157090000000, 
3.1325763963949065, -0.08559856679757338, 1.0739821997724472, 157192000000, 
3.119537083274723, -0.08524528328023982, 1.0695289512314716, 157294000000, 
3.106421786311342, -0.08547258197243324, 1.0650790335366598, 157396000000, 
3.093156780700334, -0.08621013913198931, 1.060617364691505, 157498000000, 
3.079668748198859, -0.08742822912576065, 1.056132534051851, 157600000000, 
3.0705207731040347, -0.08892155275722775, 0.8765939597233932, 157668000000, 
3.056524726551494, -0.09058172939469704, 0.8730232595090769, 157770000000, 
3.0421745596885716, -0.09263468436425838, 1.043259100000544, 157872000000, 
3.028388204725014, -0.0919494177335954, 1.038854836834222, 157974000000, 
3.0229078737402575, -0.06296302597488286, 1.0349950973710371, 158076000000, 
3.022912909304366, -0.017893122289699553, 1.0317577626326597, 158178000000, 
3.0229210346194257, 4.3009409046569485e-05, 1.029472711581279, 158280000000, 
3.0229284003997985, 5.062449487790974e-05, 1.0281639727496426, 158382000000, 
3.022931331530249, 3.365003536962208e-05, 1.0277929053723984, 158484000000, 
3.022929392424649, 3.24191127683019e-06, 1.027794368642937, 158586000000, 
3.0229246762264848, -2.1749358706181418e-05, 1.027795168793641, 158688000000, 
3.0229239672836616, -1.772921891358924e-05, 1.027795368214809, 158790000000, 
3.0229286734880008, 1.3062946130747964e-05, 1.027795386784807, 158892000000, 
3.022933681200237, 3.1744825410326724e-05, 1.027795546562366, 158994000000, 
3.022934186897674, 1.801767867075919e-05, 1.027795872586532, 159096000000, 
3.022930796798453, -9.426149621198615e-06, 1.0277962887854257, 159198000000, 
3.0229285970060316, -2.186205180794531e-05, 0.8564971696721223, 159266000000, 
3.022928047336774, -1.2579600947698136e-05, 0.8564971341902196, 159368000000, 
3.0229304092332887, 5.922311297867548e-06, 1.027796338534511, 159470000000, 
3.0229320045347983, 1.2932019687495275e-05, 1.0277961901338353, 159572000000, 
3.0229305745751165, 5.403327705382853e-07, 1.0277961750226485, 159674000000, 
3.0218425910689874, -0.003560174724871954, 1.0277223266189295, 159776000000, 
3.0207407135946105, -0.007156408433026136, 1.0275735879244623, 159878000000, 
3.0196408209161794, -0.007195327296758469, 1.027349895918899, 159980000000, 
