x, y, theta, stamp, 
-0.09789193552657742, 0.0002012484465857434, -0.003442243724868162, 147332000000, 
-0.0978919190756228, 0.00020124834059658133, -0.0034422432517817185, 147366000000, 
-0.09789192720011179, 0.00020124846211075302, -0.00344224281880269, 147400000000, 
-0.09789194334277619, 0.000201248474432601, -0.0034422423542315576, 147434000000, 
-0.09442733746617714, 0.00017740021390653604, -0.0034438811991339855, 147502000000, 
-0.08749498470634932, 0.00012961482467939244, -0.0034464850972898433, 147604000000, 
-0.07709405192079267, 5.7860112336106365e-05, -0.0034492629801791347, 147706000000, 
-0.06322457018664684, -3.789602994447106e-05, -0.0034520885198840046, 147808000000, 
-0.04602270907097447, -0.00015614793310195023, -0.003311757324945353, 147910000000, 
-0.026782402157158956, -0.0002631399274204535, -0.0024112297053189478, 148012000000, 
-0.007542132801822986, -0.0003384843645558473, -0.0015186419977506643, 148114000000, 
0.011694999463360842, -0.00037933080389294867, -0.0005876967818467806, 148216000000, 
0.024121955850671756, -0.000385329543755657, 7.11579596227976e-05, 148284000000, 
0.04333020128457048, -0.00036039612216140444, 0.0012282205731778623, 148386000000, 
0.06251086309028805, -0.0002868839301159401, 0.0026128139467224707, 148488000000, 
0.07817883857276228, -0.0001834790337974889, 0.004059911987183002, 148590000000, 
0.09038351730762591, -6.814423012338953e-05, 0.005469692598224667, 148692000000, 
0.10374288116841628, 9.830279356176543e-05, 0.006883729142820187, 148794000000, 
0.12032841078431436, 0.00035469073817759805, 0.009091751307709247, 148896000000, 
0.13896177457564277, 0.0008391390384753895, 0.016886934733503462, 148998000000, 
0.15807168617793663, 0.0017705355780439909, 0.030873721220692114, 149100000000, 
0.1769909417688591, 0.0032271075382370633, 0.046232586363900346, 149202000000, 
0.1955410037424939, 0.005290557808567501, 0.0653418671266108, 149304000000, 
0.21435109392373797, 0.008313473021226769, 0.09050163387966607, 149406000000, 
0.2328150482227337, 0.012188485114480388, 0.11661752460092151, 149508000000, 
0.2518835128586808, 0.017352921644561495, 0.147110966645079, 149610000000, 
0.27152188111279446, 0.02421629822793177, 0.18277514696480965, 149712000000, 
0.2907504624530859, 0.032315353536696886, 0.21530054691622305, 149814000000, 
0.30273489869113485, 0.03823743927003258, 0.2398508733082965, 149882000000, 
0.32049148923414855, 0.048639989806697766, 0.28413301380833456, 149984000000, 
0.33750419361566936, 0.060464954183255655, 0.31610648310667305, 150086000000, 
0.35322629396400373, 0.07323191369237445, 0.353126592166197, 150188000000, 
0.3689657070164993, 0.08837592815681211, 0.39003366281594554, 150290000000, 
0.38353222519438, 0.10443023763981796, 0.42361583112483103, 150392000000, 
0.3967141924425242, 0.1214638632312947, 0.45980884123055393, 150494000000, 
0.4058870648988363, 0.13566126508532486, 0.49607144974012896, 150596000000, 
0.4143297453482394, 0.15147516043447412, 0.5298006595142325, 150698000000, 
0.4223533777363945, 0.1695287326547662, 0.5596910811316931, 150800000000, 
0.42893574296228504, 0.1877159917736152, 0.5851623508459107, 150902000000, 
0.43489371899680324, 0.20692538536763402, 0.6014540815710141, 151004000000, 
0.44003093060590853, 0.22620314889080398, 0.616406772681865, 151106000000, 
0.444416658031509, 0.24540448781896051, 0.6292108330736553, 151208000000, 
0.4483185221799557, 0.264713096283813, 0.6362478290622834, 151310000000, 
0.45070675218052964, 0.2771646371127052, 0.6378863665730907, 151378000000, 
0.45428806898403895, 0.2960587928028142, 0.6378480275474638, 151480000000, 
0.4580912088205495, 0.3150573213149367, 0.6284981408915393, 151582000000, 
0.4625599386685359, 0.3338723421447876, 0.6111047697692505, 151684000000, 
